selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,Mileage,Engine,Max_Power
250000,80000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,2000,15.3,2956.0,83.8
660000,110000,Diesel,Individual,Manual,First Owner,5.0,2750,21.19,1396.0,88.73
450000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7
400000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.7,1598.0,103.6
1300000,20000,Diesel,Individual,Manual,First Owner,7.0,2800,16.36,2179.0,120.0
229999,230000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.1
140000,60000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,79.4
195000,35000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,67.1
500000,45000,Petrol,Individual,Manual,First Owner,5.0,11473,17.19,1197.0,81.86
60000,45000,Petrol,Individual,Manual,First Owner,4.0,4000,25.4,624.0,38.0
400000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7
400000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
380000,19000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
579000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,21.4,1197.0,83.1
400000,25000,Petrol,Individual,Manual,First Owner,6.0,3600,18.15,1198.0,82.0
270000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
500000,90000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
475000,20000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
850000,48000,Diesel,Individual,Manual,First Owner,5.0,1750,19.87,1461.0,83.14
475000,120000,Diesel,Individual,Manual,First Owner,7.0,2800,12.05,2179.0,120.0
370000,210000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9
187000,200400,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05
195000,110000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9
459999,38000,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.03
135000,90000,Petrol,Individual,Manual,Second Owner,5.0,4200,13.4,1794.0,125.0
850000,43000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5
500000,25000,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0
385000,26000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.51,998.0,67.04
135000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0
120000,70000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
200000,60000,Petrol,Individual,Manual,Third Owner,5.0,4700,11.9,2354.0,144.0
200000,120000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2956.0,138.1
700000,20000,Petrol,Individual,Manual,First Owner,5.0,4000,20.73,1373.0,91.1
290000,25000,Diesel,Individual,Manual,First Owner,5.0,3000,23.57,1396.0,70.0
725000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
200000,80000,Diesel,Individual,Manual,First Owner,10.0,2500,12.2,1948.0,68.0
155000,80000,Petrol,Individual,Manual,First Owner,8.0,2500,16.8,796.0,34.2
690000,1303,Petrol,Dealer,Manual,First Owner,5.0,4500,17.8,1198.0,86.7
3975000,31800,Diesel,Dealer,Automatic,First Owner,5.0,3000,17.01,1968.0,188.0
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0
4100000,17000,Petrol,Individual,Automatic,First Owner,5.0,4300,9.5,3604.0,280.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0
5200000,17000,Petrol,Dealer,Automatic,First Owner,5.0,4000,15.0,1991.0,194.4
4500000,21000,Diesel,Dealer,Automatic,First Owner,7.0,2250,12.83,1999.0,148.31
6000000,37000,Diesel,Dealer,Automatic,First Owner,5.0,2400,13.5,2987.0,254.79
4000000,10000,Diesel,Dealer,Automatic,First Owner,5.0,2500,22.48,1995.0,187.74
1125000,3500,Petrol,Dealer,Automatic,First Owner,5.0,4000,18.15,998.0,118.35
1898999,46000,Diesel,Dealer,Automatic,First Owner,5.0,3000,18.25,1968.0,187.74
1650000,52000,Petrol,Dealer,Automatic,First Owner,5.0,4400,12.0,2354.0,187.4
280000,20000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.6,1197.0,85.8
450000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,20.3,1199.0,84.0
135000,70000,Petrol,Individual,Manual,Second Owner,5.0,4500,15.9,1298.0,85.0
650000,40000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
650000,7300,Petrol,Individual,Manual,First Owner,5.0,4200,21.01,1197.0,81.8
750000,25000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5
150000,100000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3
500000,35000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0
425000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.32,1582.0,126.32
260000,60000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
400000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.8
575000,70000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.54,1396.0,88.73
175000,40000,Petrol,Individual,Manual,First Owner,5.0,3000,0.0,1086.0,62.0
250000,90000,CNG,Individual,Manual,Second Owner,5.0,4100,21.4,1586.0,103.3
400000,95000,Diesel,Individual,Manual,First Owner,5.0,2500,19.7,1598.0,103.6
350000,200000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
484999,30000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0
484999,30000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0
350000,70000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.5
1400000,80000,Diesel,Individual,Automatic,Second Owner,7.0,3200,12.55,2982.0,168.7
250000,100000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.3,1248.0,73.9
655000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
500000,30000,Diesel,Individual,Manual,First Owner,5.0,1750,27.3,1498.0,98.6
300000,15000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8
650000,21000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0
300000,35000,Petrol,Individual,Manual,First Owner,5.0,4200,20.52,1197.0,81.8
475000,25000,Petrol,Individual,Manual,First Owner,5.0,4800,18.7,1199.0,88.7
450000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
754000,10000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
300000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
250000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
725000,15000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
95000,70000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3
475000,7800,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0
575000,55000,Diesel,Individual,Manual,First Owner,7.0,2700,14.0,2179.0,138.1
350000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
330000,125000,Diesel,Individual,Manual,Second Owner,7.0,2200,15.96,2523.0,62.1
482000,50000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,3250,22.77,1498.0,98.59
380000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
310000,30000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8
280000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1298.0,85.8
900000,30000,Petrol,Individual,Automatic,First Owner,5.0,4000,14.99,1498.0,104.5
250000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,1061.0,67.0
750000,39000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3
420000,15000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0
670000,5000,Petrol,Individual,Manual,First Owner,5.0,4800,19.5,1199.0,88.76
420000,9750,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05
1800000,110000,Diesel,Individual,Manual,First Owner,7.0,2800,13.68,2393.0,147.8
900000,35000,Petrol,Individual,Manual,First Owner,5.0,4800,17.5,1199.0,88.7
1200000,10000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
195000,157138,Diesel,Individual,Manual,Third Owner,7.0,2800,10.5,2179.0,120.0
185000,120000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2750,16.8,1493.0,110.0
185000,110000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,9904,19.81,1086.0,68.05
1525000,46000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,152.87
215000,102000,Petrol,Individual,Manual,Third Owner,5.0,4500,16.1,1298.0,88.2
210000,50000,Petrol,Individual,Manual,Second Owner,5.0,3500,22.74,796.0,47.3
1700000,110000,Diesel,Individual,Manual,Second Owner,7.0,2800,13.68,2393.0,147.8
530000,285000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0
800000,50000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3
570000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,25.2,1248.0,74.0
350000,120000,Diesel,Individual,Manual,Second Owner,5.0,1750,21.5,1248.0,88.8
350000,93000,Diesel,Individual,Manual,Second Owner,5.0,2750,21.9,1396.0,90.0
750000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,16.5,1493.0,70.0
160000,100000,Petrol,Individual,Manual,Second Owner,7.0,3000,15.37,1196.0,73.0
150000,70000,Diesel,Individual,Manual,Third Owner,5.0,3000,15.7,1405.0,70.0
562000,5000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86
290000,27000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
600000,122000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.1,2179.0,140.0
401000,74000,Diesel,Individual,Manual,Second Owner,5.0,2500,24.4,1120.0,71.0
750000,6500,Petrol,Individual,Automatic,First Owner,5.0,4200,21.21,1197.0,81.8
240000,80000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
229999,50000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1
500000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
350000,80000,Petrol,Individual,Manual,First Owner,8.0,4500,11.96,1298.0,80.0
217000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64
670000,35000,Diesel,Individual,Manual,First Owner,5.0,2000,22.71,1461.0,84.8
225000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1
737000,10000,Petrol,Individual,Automatic,First Owner,5.0,4400,18.76,1462.0,103.26
300000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04
85000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,17.0,1405.0,70.0
195000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0
675000,127991,Diesel,Dealer,Manual,First Owner,5.0,1750,25.5,1498.0,98.6
150000,198000,Diesel,Individual,Manual,Second Owner,5.0,3000,14.8,1998.0,68.0
290000,65000,Petrol,Individual,Manual,First Owner,5.0,2700,15.64,1193.0,64.1
889000,20000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5
400000,60000,Petrol,Individual,Manual,First Owner,5.0,3750,17.0,1198.0,73.75
390000,13120,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3
1550000,87500,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0
600000,125000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32
800000,25000,Petrol,Individual,Automatic,First Owner,5.0,4000,17.4,1197.0,81.86
600000,120000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.8
795000,35000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3
735000,25000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73
250000,120000,Diesel,Individual,Manual,Third Owner,5.0,1900,16.4,1896.0,90.0
400000,25000,Petrol,Individual,Automatic,First Owner,5.0,4250,24.04,999.0,67.0
395000,140000,Diesel,Individual,Manual,First Owner,8.0,2600,14.0,2489.0,95.0
130000,79000,Diesel,Individual,Manual,Second Owner,5.0,2500,13.1,1493.0,82.0
600000,125000,Diesel,Individual,Manual,First Owner,8.0,1900,21.04,1461.0,83.8
720000,80000,Diesel,Individual,Manual,First Owner,5.0,2750,21.19,1396.0,88.73
450000,110000,Petrol,Individual,Manual,Third Owner,5.0,4800,16.8,1497.0,116.4
220000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0
545000,100000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.32,1582.0,126.32
370000,100000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6
450000,78000,Diesel,Individual,Manual,First Owner,7.0,1500,13.6,2523.0,63.0
750000,15000,Petrol,Individual,Automatic,First Owner,5.0,11473,17.4,1197.0,81.86
1100000,70000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,2179.0,120.0
711000,5000,Petrol,Individual,Manual,First Owner,5.0,4000,21.4,1197.0,83.1
285000,75000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
749000,5500,Petrol,Individual,Manual,First Owner,5.0,4200,21.01,1197.0,81.8
550000,80000,Diesel,Individual,Manual,Second Owner,5.0,1750,19.64,1461.0,108.45
300000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9
625000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
650000,80000,Petrol,Individual,Manual,Second Owner,5.0,11473,17.19,1197.0,81.86
575000,120000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.32
631000,75000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0
220000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0
600000,40000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.3,1199.0,84.0
390000,120000,Diesel,Individual,Manual,First Owner,5.0,2750,23.5,1498.0,88.7
375000,110000,Diesel,Individual,Manual,Fourth & Above Owner,8.0,2200,12.7,2609.0,116.6
340000,110000,Diesel,Individual,Manual,First Owner,5.0,2750,23.0,1396.0,90.0
670000,2000,Diesel,Individual,Manual,First Owner,5.0,3000,27.28,1047.0,69.0
530000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0
350000,38000,Petrol,Individual,Automatic,Second Owner,5.0,3500,23.95,998.0,67.05
415000,46000,Petrol,Dealer,Manual,First Owner,5.0,3500,21.63,998.0,67.04
700000,102000,Diesel,Dealer,Manual,First Owner,7.0,2500,24.2,1498.0,93.87
925000,96000,Diesel,Dealer,Automatic,Second Owner,5.0,2500,19.62,1998.0,190.0
375000,20000,Petrol,Dealer,Automatic,First Owner,5.0,4250,22.0,999.0,67.0
575000,16000,Petrol,Dealer,Manual,First Owner,5.0,4000,19.1,1197.0,85.8
425000,23000,Petrol,Dealer,Manual,First Owner,5.0,4000,17.0,1197.0,80.0
245000,25000,Petrol,Dealer,Manual,First Owner,5.0,4000,18.16,1196.0,86.8
540000,35000,Petrol,Dealer,Manual,Second Owner,5.0,14415,17.7,1497.0,113.42
1000000,90000,Diesel,Dealer,Automatic,First Owner,5.0,1800,14.94,2143.0,204.0
291000,37000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
600000,34000,Petrol,Dealer,Manual,Second Owner,5.0,4000,21.4,1197.0,83.1
355000,60000,Petrol,Dealer,Manual,First Owner,5.0,14415,17.7,1497.0,113.42
225000,50000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
350000,37000,Petrol,Dealer,Manual,First Owner,7.0,4400,13.7,1399.0,98.79
200000,38000,Petrol,Dealer,Manual,Second Owner,5.0,3500,24.7,796.0,47.3
434999,57000,Petrol,Dealer,Manual,First Owner,5.0,14415,17.7,1497.0,113.42
440000,62200,Petrol,Dealer,Manual,First Owner,5.0,4000,17.0,1197.0,80.0
390000,77000,Diesel,Dealer,Manual,First Owner,5.0,4500,21.1,1248.0,73.9
50000,110000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
450000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1197.0,85.8
125000,60000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
999000,25000,Diesel,Individual,Manual,First Owner,9.0,2800,15.4,2179.0,120.0
225000,188000,Diesel,Individual,Manual,First Owner,7.0,21800,12.3,1948.0,90.0
85000,150000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
150000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
500000,120000,Diesel,Individual,Manual,First Owner,5.0,2250,19.01,1461.0,108.45
220000,70000,Petrol,Individual,Manual,Third Owner,5.0,4000,20.36,1197.0,78.9
999000,25000,Diesel,Individual,Manual,First Owner,9.0,2800,15.4,2179.0,120.0
957000,60000,Diesel,Individual,Manual,First Owner,5.0,2750,21.38,1396.0,88.7
1050000,250000,Diesel,Individual,Manual,First Owner,7.0,3400,12.8,2494.0,102.0
320000,35000,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0
300000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
270000,98000,Diesel,Individual,Manual,First Owner,5.0,2000,17.8,1248.0,75.0
170000,62000,Petrol,Individual,Manual,Third Owner,5.0,3500,16.36,1495.0,93.7
270000,90000,Diesel,Individual,Manual,Second Owner,5.0,2600,18.3,1991.0,147.9
140000,110000,Petrol,Individual,Manual,Second Owner,5.0,4400,18.6,1199.0,79.4
170000,90000,Petrol,Individual,Manual,Third Owner,5.0,4000,20.36,1197.0,78.9
1450000,10000,Diesel,Individual,Manual,First Owner,7.0,2500,17.3,1497.0,121.0
1200000,25000,Diesel,Individual,Manual,First Owner,5.0,2500,20.0,1497.0,115.0
834000,13000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.76
450000,80000,Diesel,Individual,Manual,First Owner,5.0,3000,27.28,1047.0,69.0
575000,40000,Diesel,Individual,Manual,Third Owner,5.0,2500,20.14,1498.0,88.8
900000,20000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
149000,87540,LPG,Individual,Manual,Third Owner,5.0,2500,16.6,796.0,35.5
100000,84000,LPG,Individual,Manual,Third Owner,5.0,4200,16.0,995.0,60.0
325000,160000,Diesel,Individual,Manual,Third Owner,5.0,2000,20.86,1199.0,75.0
400000,100000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6
250000,35000,Petrol,Individual,Manual,Second Owner,5.0,9414,20.3,998.0,68.05
225000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,12.9,1598.0,102.5
300000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,18.6,1388.0,67.0
459999,60000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.5,1248.0,91.72
825000,35000,Diesel,Individual,Manual,Second Owner,5.0,3250,22.77,1498.0,98.59
150000,231438,Diesel,Individual,Manual,Second Owner,5.0,1750,18.4,1248.0,75.0
710000,71000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
425000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,23.2,1248.0,73.94
45000,80000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0
380000,239451,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
240000,90000,Diesel,Individual,Manual,First Owner,5.0,4500,21.1,1248.0,73.9
1150000,154000,Diesel,Individual,Manual,First Owner,5.0,2750,19.67,1582.0,126.2
520000,109000,Diesel,Individual,Manual,Second Owner,5.0,1750,19.64,1461.0,108.45
675000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0
297000,100000,CNG,Individual,Manual,Third Owner,5.0,3500,26.2,998.0,58.2
250000,110000,Diesel,Individual,Manual,First Owner,7.0,2700,11.57,2179.0,138.1
200000,200000,Diesel,Individual,Manual,Second Owner,5.0,2500,13.1,1493.0,82.0
380000,39000,Petrol,Individual,Manual,Third Owner,5.0,3500,20.51,998.0,67.04
40000,96000,Petrol,Individual,Manual,Fourth & Above Owner,4.0,2500,16.1,796.0,37.0
575000,90000,Diesel,Individual,Manual,First Owner,5.0,2500,20.54,1598.0,103.6
300000,135000,Diesel,Individual,Manual,Second Owner,5.0,2000,17.8,1248.0,75.0
450000,90000,Diesel,Individual,Manual,First Owner,5.0,3000,27.28,1047.0,69.0
45000,90000,Petrol,Individual,Manual,Fourth & Above Owner,4.0,2500,16.1,796.0,37.0
950000,426000,Diesel,Individual,Manual,First Owner,7.0,3400,12.8,2494.0,102.0
745000,35000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
509999,120000,Diesel,Individual,Manual,First Owner,5.0,2500,24.4,1120.0,71.0
142000,110000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
185000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,19.0,998.0,66.1
300000,77000,Diesel,Individual,Manual,First Owner,5.0,2000,20.4,1248.0,91.7
210000,120000,Petrol,Individual,Manual,Second Owner,5.0,2700,17.7,1497.0,78.0
260000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,13.9,1599.0,103.2
430000,190000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0
600000,110000,Diesel,Individual,Manual,Second Owner,8.0,2800,12.05,2179.0,120.0
400000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,15.6,1196.0,70.0
400000,182000,Diesel,Individual,Manual,Second Owner,5.0,2750,24.8,1396.0,88.7
669000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
509999,40000,Petrol,Individual,Manual,First Owner,5.0,11375,20.14,1197.0,81.86
616000,112000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73
530000,80000,Diesel,Individual,Manual,Second Owner,8.0,2800,12.05,2179.0,120.0
190000,90000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0
700000,140000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.1,1498.0,98.6
250000,188000,Diesel,Individual,Manual,Second Owner,8.0,3000,14.0,2179.0,120.0
225000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9
